gps_data_flag,registration_number,horse_name,pp_track,pp_race_date,pp_race_number,pp_country,race_type,grade,distance_id,distance_unit,about_distance_indicator,distance,surface,post_position,position_at_point_of_call_1,position_at_point_of_call_2,position_at_point_of_call_3,position_at_point_of_call_4,position_at_point_of_call_5,official_position,length_behind_at_poc_1,length_behind_at_poc_2,length_behind_at_poc_3,length_behind_at_poc_4,length_behind_at_poc_5,length_behind_at_finish,length_ahead_at_poc_1,length_ahead_at_poc_2,length_ahead_at_poc_3,length_ahead_at_poc_4,length_ahead_at_poc_5,length_ahead_at_finish,post_time_odds,field_size,purse,is_about_distance,is_graded_race,has_gps_data,distance_furlongs,distance_meters_expected,distance_label,is_nonstandard_distance,pp_race_key
X,23005289,Disney Belle,LRL,2025-10-10,6,USA,MSW,,7.0,F,,7F,D,11,3.0,3.0,,,11.0,11,110.0,160.0,0.0,0.0,1770.0,3445.0,50.0,10.0,0.0,0.0,1500.0,1525.0,411,12,50705,0,0,1,7.0,1408.176,7F,0,23005289|LRL|2025-10-10|6
X,23005429,Paid Vacation,LRL,2025-12-13,4,USA,MCL,,8.0,F,,1M,D,1,2.0,2.0,4.0,,5.0,5,200.0,150.0,250.0,0.0,470.0,850.0,100.0,10.0,10.0,0.0,150.0,10.0,99,6,30450,0,0,1,8.0,1609.344,1M,0,23005429|LRL|2025-12-13|4
X,23005429,Paid Vacation,LRL,2025-11-23,9,USA,MCL,,8.5,F,,1 1/16M,D,2,1.0,1.0,2.0,,3.0,5,0.0,0.0,250.0,0.0,360.0,300.0,50.0,10.0,10.0,0.0,10.0,800.0,295,9,32400,0,0,1,8.5,1709.928,1 1/16M,0,23005429|LRL|2025-11-23|9
X,23005429,Paid Vacation,LRL,2025-11-01,4,USA,MSW,,8.5,F,,1 1/16M,D,1,2.0,4.0,5.0,,6.0,5,200.0,360.0,860.0,0.0,1250.0,1775.0,200.0,10.0,10.0,0.0,350.0,250.0,733,8,46000,0,0,1,8.5,1709.928,1 1/16M,0,23005429|LRL|2025-11-01|4
X,23005429,Paid Vacation,LRL,2025-09-26,6,USA,MCL,,5.5,F,,5 1/2F,D,6,8.0,8.0,,,5.0,6,730.0,1060.0,0.0,0.0,1550.0,2100.0,500.0,250.0,0.0,0.0,50.0,100.0,441,10,44845,0,0,1,5.5,1106.424,5 1/2F,0,23005429|LRL|2025-09-26|6
X,23005541,Curlene's Spirit,LRL,2025-11-23,2,USA,CLM,,6.0,F,,6F,D,4,6.0,3.0,,,2.0,1,410.0,110.0,0.0,0.0,10.0,0.0,0.0,50.0,0.0,0.0,100.0,10.0,31,6,34050,0,0,1,6.0,1207.008,6F,0,23005541|LRL|2025-11-23|2
X,23005541,Curlene's Spirit,LRL,2025-11-02,7,USA,MCL,,6.0,F,,6F,D,4,3.0,1.0,,,1.0,1,60.0,0.0,0.0,0.0,0.0,0.0,150.0,50.0,0.0,0.0,300.0,725.0,11,8,33700,0,0,1,6.0,1207.008,6F,0,23005541|LRL|2025-11-02|7
X,23005541,Curlene's Spirit,LRL,2025-10-24,4,USA,MCL,,5.5,F,,5 1/2F,D,4,3.0,3.0,,,2.0,2,60.0,20.0,0.0,0.0,50.0,25.0,10.0,300.0,0.0,0.0,10.0,175.0,10,8,25740,0,0,1,5.5,1106.424,5 1/2F,0,23005541|LRL|2025-10-24|4
X,23005607,Mo Missile,LRL,2025-11-21,4,USA,AOC,,6.0,F,,6F,D,1,4.0,5.0,,,7.0,7,260.0,400.0,0.0,0.0,960.0,1430.0,50.0,150.0,0.0,0.0,0.0,0.0,93,7,53910,0,0,1,6.0,1207.008,6F,0,23005607|LRL|2025-11-21|4
X,23005607,Mo Missile,LRL,2025-10-10,2,USA,CLM,,6.0,F,,6F,D,4,1.0,1.0,,,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,200.0,0.0,0.0,250.0,225.0,6,4,30000,0,0,1,6.0,1207.008,6F,0,23005607|LRL|2025-10-10|2
X,23005607,Mo Missile,LRL,2025-09-13,5,USA,MCL,,5.5,F,,5 1/2F,D,9,1.0,1.0,,,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,300.0,150.0,0.0,0.0,250.0,50.0,11,10,27100,0,0,1,5.5,1106.424,5 1/2F,0,23005607|LRL|2025-09-13|5
X,23005638,Slewperstitus,LRL,2025-12-06,8,USA,STK,,7.0,F,,7F,D,4,3.0,3.0,,,2.0,2,250.0,150.0,0.0,0.0,150.0,175.0,50.0,400.0,0.0,0.0,250.0,600.0,16,5,125000,0,0,1,7.0,1408.176,7F,0,23005638|LRL|2025-12-06|8
X,23005638,Slewperstitus,LRL,2025-10-11,5,USA,STK,,6.0,F,,6F,D,7,7.0,4.0,,,2.0,1,320.0,170.0,0.0,0.0,50.0,0.0,200.0,100.0,0.0,0.0,150.0,25.0,8,9,101000,0,0,1,6.0,1207.008,6F,0,23005638|LRL|2025-10-11|5
X,23005638,Slewperstitus,CNL,2025-08-23,3,USA,STK,,5.5,F,,5 1/2F,T,3,4.0,5.0,,,4.0,2,250.0,260.0,0.0,0.0,460.0,450.0,50.0,0.0,0.0,0.0,150.0,50.0,29,5,125000,0,0,1,5.5,1106.424,5 1/2F,0,23005638|CNL|2025-08-23|3
X,23005659,Diamond N Dress,LRL,2025-12-26,4,USA,CLM,,5.5,F,,5 1/2F,D,1,3.0,3.0,,,4.0,5,110.0,260.0,0.0,0.0,500.0,800.0,200.0,150.0,0.0,0.0,250.0,150.0,91,7,27760,0,0,1,5.5,1106.424,5 1/2F,0,23005659|LRL|2025-12-26|4
X,23005659,Diamond N Dress,LRL,2025-12-13,9,USA,CLM,,6.0,F,,6F,D,5,7.0,7.0,,,7.0,5,950.0,960.0,0.0,0.0,1100.0,1160.0,0.0,0.0,0.0,0.0,0.0,250.0,294,7,34550,0,0,1,6.0,1207.008,6F,0,23005659|LRL|2025-12-13|9
X,23005659,Diamond N Dress,IND,2025-11-03,5,USA,ALW,,5.0,F,,5F,T,6,9.0,9.0,,,7.0,6,770.0,910.0,0.0,0.0,710.0,775.0,800.0,1000.0,0.0,0.0,150.0,200.0,829,10,34000,0,0,1,5.0,1005.84,5F,0,23005659|IND|2025-11-03|5
X,23005659,Diamond N Dress,KEE,2025-10-10,2,USA,CLM,,6.0,F,,6F,D,7,6.0,7.0,,,7.0,7,500.0,950.0,0.0,0.0,1410.0,2400.0,100.0,450.0,0.0,0.0,600.0,700.0,336,8,58000,0,0,1,6.0,1207.008,6F,0,23005659|KEE|2025-10-10|2
,23005659,Diamond N Dress,FP,2025-09-27,1,USA,MSW,,5.0,F,,5F,D,7,1.0,1.0,,,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,200.0,400.0,0.0,0.0,500.0,1200.0,10,9,15000,0,0,0,5.0,1005.84,5F,0,23005659|FP|2025-09-27|1
X,23005943,Golden Sand,LRL,2025-11-23,3,USA,AOC,,8.0,F,,1M,D,6,6.0,6.0,6.0,,5.0,5,650.0,700.0,1200.0,0.0,1400.0,1430.0,50.0,10.0,200.0,0.0,200.0,575.0,160,7,49500,0,0,1,8.0,1609.344,1M,0,23005943|LRL|2025-11-23|3
X,23005943,Golden Sand,LRL,2025-10-11,9,USA,STK,,6.0,F,,6F,D,7,9.0,10.0,,,9.0,7,740.0,1220.0,0.0,0.0,820.0,1050.0,200.0,400.0,0.0,0.0,150.0,25.0,195,13,102040,0,0,1,6.0,1207.008,6F,0,23005943|LRL|2025-10-11|9
X,23005943,Golden Sand,LRL,2025-09-28,2,USA,MCL,,8.0,F,,1M,D,4,7.0,7.0,1.0,,1.0,1,1260.0,870.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,500.0,450.0,11,7,47035,0,0,1,8.0,1609.344,1M,0,23005943|LRL|2025-09-28|2
X,23006099,Cupid's Choice,LRL,2025-10-31,5,USA,MSW,,6.0,F,,6F,D,2,1.0,3.0,,,4.0,7,0.0,110.0,0.0,0.0,550.0,1500.0,150.0,50.0,0.0,0.0,150.0,50.0,69,9,50615,0,0,1,6.0,1207.008,6F,0,23006099|LRL|2025-10-31|5
X,23006099,Cupid's Choice,CNL,2025-09-12,3,USA,MOC,,5.0,F,,5F,D,1,2.0,2.0,,,1.0,2,350.0,150.0,0.0,0.0,0.0,175.0,200.0,100.0,0.0,0.0,10.0,350.0,78,8,55000,0,0,1,5.0,1005.84,5F,0,23006099|CNL|2025-09-12|3
,23006203,Vida,CT,2026-01-03,9,USA,MSW,,6.5,F,,6 1/2F,D,8,3.0,1.0,,,1.0,2,150.0,0.0,0.0,0.0,0.0,100.0,200.0,100.0,0.0,0.0,100.0,350.0,18,10,30600,0,0,0,6.5,1307.592,6 1/2F,0,23006203|CT|2026-01-03|9
X,23006203,Vida,LRL,2025-12-19,1,USA,MCL,,5.5,F,,5 1/2F,D,3,1.0,2.0,,,2.0,3,0.0,10.0,0.0,0.0,250.0,725.0,10.0,450.0,0.0,0.0,400.0,275.0,48,7,30950,0,0,1,5.5,1106.424,5 1/2F,0,23006203|LRL|2025-12-19|1
X,23006203,Vida,LRL,2025-11-28,9,USA,MCL,,6.0,F,,6F,D,6,2.0,2.0,,,3.0,3,10.0,200.0,0.0,0.0,160.0,875.0,10.0,10.0,0.0,0.0,600.0,50.0,28,7,31850,0,0,1,6.0,1207.008,6F,0,23006203|LRL|2025-11-28|9
X,23006203,Vida,LRL,2025-11-07,10,USA,MCL,,5.5,F,,5 1/2F,T,10,4.0,4.0,,,4.0,2,260.0,420.0,0.0,0.0,170.0,225.0,100.0,150.0,0.0,0.0,10.0,25.0,78,12,37050,0,0,1,5.5,1106.424,5 1/2F,0,23006203|LRL|2025-11-07|10
X,23006203,Vida,LRL,2025-10-25,9,USA,MSW,,6.0,F,,6F,D,1,1.0,3.0,,,5.0,6,0.0,60.0,0.0,0.0,310.0,875.0,50.0,50.0,0.0,0.0,200.0,350.0,350,9,46500,0,0,1,6.0,1207.008,6F,0,23006203|LRL|2025-10-25|9
,23006295,Impressiveness,PRX,2026-01-05,6,USA,MCL,,6.0,F,,6F,D,3,3.0,4.0,,,3.0,2,150.0,160.0,0.0,0.0,260.0,250.0,50.0,200.0,0.0,0.0,200.0,475.0,52,11,26000,0,0,0,6.0,1207.008,6F,0,23006295|PRX|2026-01-05|6
X,23006295,Impressiveness,LRL,2025-11-28,9,USA,MCL,,6.0,F,,6F,D,2,4.0,4.0,,,5.0,6,120.0,510.0,0.0,0.0,770.0,1975.0,200.0,10.0,0.0,0.0,200.0,1025.0,29,7,31850,0,0,1,6.0,1207.008,6F,0,23006295|LRL|2025-11-28|9
X,23006295,Impressiveness,LRL,2025-11-01,4,USA,MSW,,8.5,F,,1 1/16M,D,5,1.0,1.0,2.0,,3.0,6,0.0,0.0,10.0,0.0,750.0,2025.0,200.0,200.0,250.0,0.0,350.0,900.0,51,8,46000,0,0,1,8.5,1709.928,1 1/16M,0,23006295|LRL|2025-11-01|4
X,23006307,Eastcoastgirlsrhip,LRL,2025-12-19,7,USA,MCL,,6.0,F,,6F,D,5,3.0,4.0,,,6.0,6,110.0,800.0,0.0,0.0,1260.0,2850.0,350.0,250.0,0.0,0.0,2500.0,3475.0,164,7,42730,0,0,1,6.0,1207.008,6F,0,23006307|LRL|2025-12-19|7
X,23006308,Zencat,LRL,2025-11-09,1,USA,MSW,,8.5,F,,1 1/16M,T,2,1.0,1.0,1.0,,3.0,2,0.0,0.0,0.0,0.0,160.0,200.0,100.0,50.0,10.0,0.0,200.0,75.0,235,11,51615,0,0,1,8.5,1709.928,1 1/16M,0,23006308|LRL|2025-11-09|1
X,23006308,Zencat,LRL,2025-10-17,7,USA,MSW,,5.5,F,,5 1/2F,T,10,4.0,3.0,,,4.0,5,160.0,160.0,0.0,0.0,350.0,335.0,150.0,50.0,0.0,0.0,50.0,5.0,140,10,50410,0,0,1,5.5,1106.424,5 1/2F,0,23006308|LRL|2025-10-17|7
X,23006366,Flatter My Dad,LRL,2025-11-28,3,USA,MSW,,6.0,F,,6F,D,1,5.0,5.0,,,6.0,4,400.0,660.0,0.0,0.0,760.0,1125.0,50.0,10.0,0.0,0.0,1500.0,200.0,118,7,45500,0,0,1,6.0,1207.008,6F,0,23006366|LRL|2025-11-28|3
X,23006366,Flatter My Dad,LRL,2025-11-08,3,USA,MSW,,5.5,F,,5 1/2F,T,9,4.0,3.0,,,3.0,4,360.0,210.0,0.0,0.0,300.0,425.0,250.0,10.0,0.0,0.0,10.0,150.0,119,10,54640,0,0,1,5.5,1106.424,5 1/2F,0,23006366|LRL|2025-11-08|3
X,23006366,Flatter My Dad,LRL,2025-09-14,3,USA,MSW,,5.5,F,,5 1/2F,T,3,2.0,3.0,,,2.0,2,50.0,160.0,0.0,0.0,10.0,125.0,150.0,150.0,0.0,0.0,250.0,350.0,53,8,50115,0,0,1,5.5,1106.424,5 1/2F,0,23006366|LRL|2025-09-14|3
X,23006388,Sweet Shenanigans,LRL,2025-12-27,1,USA,AOC,,5.5,F,,5 1/2F,D,1,2.0,2.0,,,3.0,3,10.0,150.0,0.0,0.0,160.0,425.0,250.0,100.0,0.0,0.0,200.0,275.0,7,7,49500,0,0,1,5.5,1106.424,5 1/2F,0,23006388|LRL|2025-12-27|1
X,23006388,Sweet Shenanigans,LRL,2025-12-06,4,USA,AOC,,6.0,F,,6F,D,4,2.0,1.0,,,2.0,2,200.0,0.0,0.0,0.0,10.0,250.0,200.0,10.0,0.0,0.0,1000.0,450.0,67,5,49000,0,0,1,6.0,1207.008,6F,0,23006388|LRL|2025-12-06|4
X,23006388,Sweet Shenanigans,LRL,2025-11-14,3,USA,AOC,,6.0,F,,6F,D,2,1.0,1.0,,,2.0,2,0.0,0.0,0.0,0.0,150.0,425.0,50.0,10.0,0.0,0.0,300.0,350.0,47,4,49000,0,0,1,6.0,1207.008,6F,0,23006388|LRL|2025-11-14|3
,23006388,Sweet Shenanigans,DEL,2025-09-14,3,USA,STK,,6.0,F,,6F,D,6,1.0,2.0,,,4.0,5,0.0,100.0,0.0,0.0,700.0,1475.0,100.0,50.0,0.0,0.0,10.0,50.0,44,6,100000,0,0,0,6.0,1207.008,6F,0,23006388|DEL|2025-09-14|3
X,23006394,Make It Quick,LRL,2025-11-16,2,USA,MSW,,6.0,F,,6F,D,5,3.0,6.0,,,6.0,6,210.0,900.0,0.0,0.0,1460.0,3325.0,10.0,0.0,0.0,0.0,0.0,0.0,37,6,45000,0,0,1,6.0,1207.008,6F,0,23006394|LRL|2025-11-16|2
,23006398,Miss Mary Ann,PEN,2025-12-05,1,USA,MSW,,6.0,F,,6F,D,5,9.0,8.0,,,7.0,7,660.0,620.0,0.0,0.0,520.0,675.0,100.0,10.0,0.0,0.0,100.0,175.0,148,10,34000,0,0,0,6.0,1207.008,6F,0,23006398|PEN|2025-12-05|1
X,23006633,Sculcos Folly,LRL,2025-11-09,2,USA,CLM,,6.0,F,,6F,D,2,1.0,1.0,,,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,0.0,0.0,450.0,500.0,128,6,31350,0,0,1,6.0,1207.008,6F,0,23006633|LRL|2025-11-09|2
X,23006633,Sculcos Folly,MTH,2025-07-26,2,USA,MCL,,5.0,F,,5F,D,2,2.0,2.0,,,1.0,1,300.0,10.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,250.0,26,3,22000,0,0,1,5.0,1005.84,5F,0,23006633|MTH|2025-07-26|2
X,23006633,Sculcos Folly,SAR,2025-07-06,2,USA,MSW,,5.5,F,,5 1/2F,D,5,8.0,8.0,,,8.0,8,870.0,1660.0,0.0,0.0,2620.0,4665.0,0.0,0.0,0.0,0.0,0.0,0.0,68,8,90000,0,0,1,5.5,1106.424,5 1/2F,0,23006633|SAR|2025-07-06|2
X,23006656,Worker Bee,LRL,2025-12-06,6,USA,STK,,7.0,F,,7F,D,2,1.0,1.0,,,3.0,6,0.0,0.0,0.0,0.0,160.0,650.0,10.0,50.0,0.0,0.0,150.0,10.0,57,9,125000,0,0,1,7.0,1408.176,7F,0,23006656|LRL|2025-12-06|6
X,23006656,Worker Bee,LRL,2025-11-21,4,USA,AOC,,6.0,F,,6F,D,3,1.0,1.0,,,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,0.0,0.0,250.0,150.0,26,7,53910,0,0,1,6.0,1207.008,6F,0,23006656|LRL|2025-11-21|4
X,23006656,Worker Bee,LRL,2025-10-26,6,USA,AOC,,5.5,F,,5 1/2F,D,1,6.0,7.0,,,7.0,4,800.0,1150.0,0.0,0.0,1250.0,850.0,150.0,0.0,0.0,0.0,0.0,150.0,40,7,50235,0,0,1,5.5,1106.424,5 1/2F,0,23006656|LRL|2025-10-26|6
X,23006689,Truly Thrilling,LRL,2025-12-12,5,USA,MSW,,7.0,F,,7F,D,1,2.0,4.0,,,5.0,5,300.0,1050.0,0.0,0.0,1010.0,2125.0,200.0,150.0,0.0,0.0,0.0,0.0,74,5,51700,0,0,1,7.0,1408.176,7F,0,23006689|LRL|2025-12-12|5
X,23006721,Little Lino,LRL,2025-11-16,2,USA,MSW,,6.0,F,,6F,D,1,4.0,3.0,,,4.0,4,220.0,350.0,0.0,0.0,410.0,800.0,400.0,350.0,0.0,0.0,450.0,425.0,354,6,45000,0,0,1,6.0,1207.008,6F,0,23006721|LRL|2025-11-16|2
X,23006925,Awesome Andy,LRL,2026-01-09,8,USA,AOC,,5.5,F,,5 1/2F,D,1,4.0,2.0,,,1.0,1,250.0,50.0,0.0,0.0,0.0,0.0,150.0,100.0,0.0,0.0,10.0,75.0,28,7,50235,0,0,1,5.5,1106.424,5 1/2F,0,23006925|LRL|2026-01-09|8
X,23006925,Awesome Andy,LRL,2025-12-20,3,USA,MSW,,7.0,F,,7F,D,3,5.0,4.0,,,2.0,1,900.0,650.0,0.0,0.0,150.0,0.0,50.0,10.0,0.0,0.0,100.0,250.0,10,7,47500,0,0,1,7.0,1408.176,7F,0,23006925|LRL|2025-12-20|3
X,23006925,Awesome Andy,LRL,2025-11-29,3,USA,MSW,,7.0,F,,7F,D,6,3.0,4.0,,,3.0,2,410.0,1110.0,0.0,0.0,650.0,250.0,50.0,150.0,0.0,0.0,150.0,75.0,13,9,48500,0,0,1,7.0,1408.176,7F,0,23006925|LRL|2025-11-29|3
X,23006925,Awesome Andy,LRL,2025-11-08,7,USA,MSW,,6.0,F,,6F,D,4,3.0,3.0,,,3.0,3,250.0,550.0,0.0,0.0,510.0,975.0,10.0,300.0,0.0,0.0,350.0,600.0,5,10,49000,0,0,1,6.0,1207.008,6F,0,23006925|LRL|2025-11-08|7
,23006925,Awesome Andy,DEL,2025-10-09,3,USA,MSW,,6.0,F,,6F,D,3,1.0,2.0,,,1.0,3,0.0,10.0,0.0,0.0,0.0,235.0,10.0,10.0,0.0,0.0,10.0,75.0,65,7,45000,0,0,0,6.0,1207.008,6F,0,23006925|DEL|2025-10-09|3
,23006988,Chambourcin,PRX,2025-11-18,8,USA,AOC,,6.0,F,,6F,D,1,3.0,3.0,,,2.0,1,210.0,350.0,0.0,0.0,150.0,0.0,500.0,400.0,0.0,0.0,250.0,25.0,20,4,42000,0,0,0,6.0,1207.008,6F,0,23006988|PRX|2025-11-18|8
X,23006988,Chambourcin,KEE,2025-10-10,2,USA,CLM,,6.0,F,,6F,D,8,5.0,4.0,,,4.0,3,400.0,450.0,0.0,0.0,600.0,375.0,100.0,200.0,0.0,0.0,200.0,150.0,35,8,58000,0,0,1,6.0,1207.008,6F,0,23006988|KEE|2025-10-10|2
,23006988,Chambourcin,KD,2025-08-31,11,USA,STK,,8.0,F,,1M,T,4,4.0,4.0,9.0,,10.0,10,170.0,200.0,530.0,0.0,870.0,950.0,50.0,50.0,150.0,0.0,0.0,0.0,602,10,1000000,0,0,0,8.0,1609.344,1M,0,23006988|KD|2025-08-31|11
X,23007154,Broadside Salvo,LRL,2025-11-14,10,USA,MCL,,6.0,F,,6F,D,6,3.0,8.0,,,8.0,9,350.0,1700.0,0.0,0.0,3500.0,4980.0,10.0,1200.0,0.0,0.0,600.0,0.0,293,9,28400,0,0,1,6.0,1207.008,6F,0,23007154|LRL|2025-11-14|10
X,23007154,Broadside Salvo,LRL,2025-10-25,9,USA,MSW,,6.0,F,,6F,D,3,9.0,9.0,,,9.0,9,,,0.0,0.0,,,,,0.0,0.0,,,1022,9,46500,0,0,1,6.0,1207.008,6F,0,23007154|LRL|2025-10-25|9
X,23007473,Boorada,LRL,2025-12-20,3,USA,MSW,,7.0,F,,7F,D,2,7.0,7.0,,,7.0,7,1300.0,1460.0,0.0,0.0,1560.0,2850.0,0.0,0.0,0.0,0.0,0.0,0.0,363,7,47500,0,0,1,7.0,1408.176,7F,0,23007473|LRL|2025-12-20|3
X,23007499,Unfaithful Rose,FG,2025-12-04,7,USA,AOC,,6.0,F,,6F,D,4,3.0,2.0,,,1.0,3,150.0,50.0,0.0,0.0,0.0,75.0,100.0,100.0,0.0,0.0,50.0,200.0,182,6,55000,0,0,1,6.0,1207.008,6F,0,23007499|FG|2025-12-04|7
,23007499,Unfaithful Rose,MVR,2025-10-22,2,USA,MSW,,5.5,F,,5 1/2F,D,4,2.0,1.0,,,1.0,1,10.0,0.0,0.0,0.0,0.0,0.0,50.0,200.0,0.0,0.0,600.0,1200.0,14,7,24300,0,0,0,5.5,1106.424,5 1/2F,0,23007499|MVR|2025-10-22|2
,23007499,Unfaithful Rose,BTP,2025-09-12,4,USA,MSW,,6.0,F,,6F,D,2,1.0,2.0,,,2.0,2,0.0,10.0,0.0,0.0,100.0,300.0,100.0,300.0,0.0,0.0,700.0,1375.0,8,4,14000,0,0,0,6.0,1207.008,6F,0,23007499|BTP|2025-09-12|4
,23007621,C'est Chouette,PRX,2025-11-26,9,USA,STK,,6.0,F,,6F,D,3,2.0,2.0,,,2.0,2,200.0,100.0,0.0,0.0,300.0,300.0,10.0,200.0,0.0,0.0,10.0,25.0,19,7,100000,0,0,0,6.0,1207.008,6F,0,23007621|PRX|2025-11-26|9
,23007621,C'est Chouette,DEL,2025-10-01,4,USA,MCL,,6.0,F,,6F,D,8,1.0,1.0,,,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,0.0,0.0,500.0,425.0,11,8,28000,0,0,0,6.0,1207.008,6F,0,23007621|DEL|2025-10-01|4
,23007621,C'est Chouette,DEL,2025-08-28,5,USA,MSW,,7.5,F,A,7 1/2F,T,6,6.0,7.0,,,8.0,8,360.0,370.0,0.0,0.0,1120.0,785.0,100.0,150.0,0.0,0.0,0.0,0.0,88,8,45000,1,0,0,7.5,1508.76,7 1/2F,0,23007621|DEL|2025-08-28|5
X,23007671,Big Bolton,LRL,2025-12-06,6,USA,STK,,7.0,F,,7F,D,8,3.0,3.0,,,1.0,5,60.0,100.0,0.0,0.0,0.0,400.0,300.0,350.0,0.0,0.0,10.0,250.0,83,9,125000,0,0,1,7.0,1408.176,7F,0,23007671|LRL|2025-12-06|6
X,23007671,Big Bolton,LRL,2025-11-08,3,USA,MSW,,5.5,F,,5 1/2F,T,6,2.0,2.0,,,1.0,1,10.0,10.0,0.0,0.0,0.0,0.0,150.0,200.0,0.0,0.0,150.0,225.0,101,10,54640,0,0,1,5.5,1106.424,5 1/2F,0,23007671|LRL|2025-11-08|3
X,23007699,Kuaga,LRL,2025-11-29,6,USA,MCL,,5.5,F,,5 1/2F,D,5,2.0,2.0,,,1.0,1,200.0,10.0,0.0,0.0,0.0,0.0,500.0,600.0,0.0,0.0,500.0,1200.0,45,12,30260,0,0,1,5.5,1106.424,5 1/2F,0,23007699|LRL|2025-11-29|6
X,23007699,Kuaga,LRL,2025-11-01,5,USA,MCL,,5.5,F,,5 1/2F,T,3,3.0,3.0,,,3.0,7,160.0,20.0,0.0,0.0,250.0,1085.0,50.0,50.0,0.0,0.0,100.0,150.0,195,9,31950,0,0,1,5.5,1106.424,5 1/2F,0,23007699|LRL|2025-11-01|5
X,23007699,Kuaga,LRL,2025-10-24,4,USA,MCL,,5.5,F,,5 1/2F,D,6,2.0,2.0,,,3.0,4,50.0,10.0,0.0,0.0,60.0,600.0,10.0,10.0,0.0,0.0,250.0,275.0,171,8,25740,0,0,1,5.5,1106.424,5 1/2F,0,23007699|LRL|2025-10-24|4
X,23008098,Probably Dreaming,BAQ,2025-11-01,4,USA,STK,,8.0,F,,1M,D,2,4.0,4.0,3.0,,2.0,2,160.0,160.0,160.0,0.0,50.0,350.0,1000.0,1000.0,10.0,0.0,250.0,725.0,18,5,150000,0,0,1,8.0,1609.344,1M,0,23008098|BAQ|2025-11-01|4
,23008098,Probably Dreaming,DEL,2025-10-11,9,USA,STK,,8.0,F,,1M,D,6,6.0,6.0,3.0,,1.0,1,170.0,270.0,20.0,0.0,0.0,0.0,250.0,200.0,100.0,0.0,300.0,450.0,1,7,100000,0,0,0,8.0,1609.344,1M,0,23008098|DEL|2025-10-11|9
,23008098,Probably Dreaming,DEL,2025-09-14,6,USA,STK,,6.0,F,,6F,D,6,2.0,1.0,,,1.0,1,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,50.0,225.0,24,8,100000,0,0,0,6.0,1207.008,6F,0,23008098|DEL|2025-09-14|6
X,23008213,Ballinaclash,LRL,2025-12-20,3,USA,MSW,,7.0,F,,7F,D,1,2.0,2.0,,,1.0,2,200.0,150.0,0.0,0.0,0.0,250.0,200.0,150.0,0.0,0.0,150.0,325.0,81,7,47500,0,0,1,7.0,1408.176,7F,0,23008213|LRL|2025-12-20|3
X,23008213,Ballinaclash,LRL,2025-11-08,7,USA,MSW,,6.0,F,,6F,D,6,4.0,5.0,,,4.0,4,260.0,860.0,0.0,0.0,860.0,1575.0,200.0,100.0,0.0,0.0,100.0,425.0,347,10,49000,0,0,1,6.0,1207.008,6F,0,23008213|LRL|2025-11-08|7
X,23008262,Flying to Work,LRL,2026-01-09,6,USA,MCL,,6.0,F,,6F,D,4,7.0,7.0,,,4.0,5,920.0,670.0,0.0,0.0,220.0,280.0,100.0,350.0,0.0,0.0,10.0,75.0,57,11,24890,0,0,1,6.0,1207.008,6F,0,23008262|LRL|2026-01-09|6
X,23008262,Flying to Work,LRL,2025-11-30,5,USA,MCL,,5.5,F,,5 1/2F,D,4,7.0,7.0,,,7.0,4,2310.0,2250.0,0.0,0.0,1450.0,1275.0,0.0,0.0,0.0,0.0,0.0,10.0,83,7,27400,0,0,1,5.5,1106.424,5 1/2F,0,23008262|LRL|2025-11-30|5
,23008409,Capos Sugar Kane,PRX,2025-10-22,6,USA,AOC,,6.0,F,,6F,D,5,5.0,6.0,,,6.0,6,510.0,860.0,0.0,0.0,1350.0,2550.0,10.0,500.0,0.0,0.0,800.0,2350.0,270,7,42000,0,0,0,6.0,1207.008,6F,0,23008409|PRX|2025-10-22|6
,23008409,Capos Sugar Kane,DEL,2025-09-27,4,USA,AOC,,6.0,F,,6F,D,6,3.0,3.0,,,6.0,6,60.0,110.0,0.0,0.0,430.0,1080.0,50.0,10.0,0.0,0.0,200.0,125.0,622,10,72000,0,0,0,6.0,1207.008,6F,0,23008409|DEL|2025-09-27|4
,23008409,Capos Sugar Kane,DEL,2025-08-14,2,USA,MCL,,5.5,F,,5 1/2F,D,2,2.0,1.0,,,1.0,1,10.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,200.0,275.0,68,6,28000,0,0,0,5.5,1106.424,5 1/2F,0,23008409|DEL|2025-08-14|2
,23008615,Paintmymasterpeace,CT,2026-01-03,9,USA,MSW,,6.5,F,,6 1/2F,D,10,6.0,4.0,,,3.0,3,900.0,450.0,0.0,0.0,200.0,450.0,50.0,100.0,0.0,0.0,600.0,1450.0,13,10,30600,0,0,0,6.5,1307.592,6 1/2F,0,23008615|CT|2026-01-03|9
